bill_bill_type,bill_billing_entity,bill_billing_period_end_date,bill_billing_period_start_date,bill_invoice_id,bill_invoicing_entity,bill_payer_account_id,bill_payer_account_name,cost_category,discount,discount_bundled_discount,discount_total_discount,identity_line_item_id,identity_time_interval,line_item_availability_zone,line_item_blended_cost,line_item_blended_rate,line_item_currency_code,line_item_legal_entity,line_item_line_item_description,line_item_line_item_type,line_item_net_unblended_cost,line_item_net_unblended_rate,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_operation,line_item_product_code,line_item_resource_id,line_item_tax_type,line_item_unblended_cost,line_item_unblended_rate,line_item_usage_account_id,line_item_usage_account_name,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,line_item_usage_type,line_item_user_identifier,pricing_currency,pricing_lease_contract_length,pricing_offering_class,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_purchase_option,pricing_rate_code,pricing_rate_id,pricing_term,pricing_unit,product,product_comment,product_fee_code,product_fee_description,product_from_location,product_from_location_type,product_from_region_code,product_instance_family,product_instance_type,product_instancesku,product_location,product_location_type,product_operation,product_pricing_unit,product_product_family,product_region_code,product_servicecode,product_sku,product_to_location,product_to_location_type,product_to_region_code,product_usagetype,reservation_amortized_upfront_cost_for_usage,reservation_amortized_upfront_fee_for_billing_period,reservation_availability_zone,reservation_effective_cost,reservation_end_time,reservation_modification_status,reservation_net_amortized_upfront_cost_for_usage,reservation_net_amortized_upfront_fee_for_billing_period,reservation_net_effective_cost,reservation_net_recurring_fee_for_usage,reservation_net_unused_amortized_upfront_fee_for_billing_period,reservation_net_unused_recurring_fee,reservation_net_upfront_value,reservation_normalized_units_per_reservation,reservation_number_of_reservations,reservation_recurring_fee_for_usage,reservation_reservation_a_r_n,reservation_start_time,reservation_subscription_id,reservation_total_reserved_normalized_units,reservation_total_reserved_units,reservation_units_per_reservation,reservation_unused_amortized_upfront_fee_for_billing_period,reservation_unused_normalized_unit_quantity,reservation_unused_quantity,reservation_unused_recurring_fee,reservation_upfront_value,resource_tags,savings_plan_amortized_upfront_commitment_for_billing_period,savings_plan_end_time,savings_plan_instance_type_family,savings_plan_net_amortized_upfront_commitment_for_billing_period,savings_plan_net_recurring_commitment_for_billing_period,savings_plan_net_savings_plan_effective_cost,savings_plan_offering_type,savings_plan_payment_option,savings_plan_purchase_term,savings_plan_recurring_commitment_for_billing_period,savings_plan_region,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_savings_plan_rate,savings_plan_start_time,savings_plan_total_commitment_to_date,savings_plan_used_commitment,split_line_item_actual_usage,split_line_item_net_split_cost,split_line_item_net_unused_cost,split_line_item_parent_resource_id,split_line_item_public_on_demand_split_cost,split_line_item_public_on_demand_unused_cost,split_line_item_reserved_usage,split_line_item_split_cost,split_line_item_split_usage,split_line_item_split_usage_ratio,split_line_item_unused_cost,tags
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,u6g434erat3depokfdk4cikoskefdc7rmuwkfarxbe44mlvce65a,2026-04-09T00:00:00Z/2026-04-10T00:00:00Z,,-1.08,,USD,"Amazon Web Services Canada, Inc.",AWS Free Tier,Credit,,,0.0,0.0,NatGateway,AmazonEC2,,,-1.08,,147303435917,Abdul.raji,0.0,2026-04-10T00:00:00.000Z,2026-04-09T00:00:00.000Z,NatGateway-Hours,,USD,,,0.0,0.0450000000,,,437920460897,OnDemand,Hrs,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Hourly charge for NAT Gateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,M2YSHUBETB3JX4M4,,,,NatGateway-Hours,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,u6g434erat3depokfdk4cikoskefdc7rmuwkfarxbe44mlvce65a,2026-04-10T00:00:00Z/2026-04-11T00:00:00Z,,-1.08,,USD,"Amazon Web Services Canada, Inc.",AWS Free Tier,Credit,,,0.0,0.0,NatGateway,AmazonEC2,,,-1.08,,147303435917,Abdul.raji,0.0,2026-04-11T00:00:00.000Z,2026-04-10T00:00:00.000Z,NatGateway-Hours,,USD,,,0.0,0.0450000000,,,437920460897,OnDemand,Hrs,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Hourly charge for NAT Gateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,M2YSHUBETB3JX4M4,,,,NatGateway-Hours,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,u6g434erat3depokfdk4cikoskefdc7rmuwkfarxbe44mlvce65a,2026-04-11T00:00:00Z/2026-04-12T00:00:00Z,,-1.08,,USD,"Amazon Web Services Canada, Inc.",AWS Free Tier,Credit,,,0.0,0.0,NatGateway,AmazonEC2,,,-1.08,,147303435917,Abdul.raji,0.0,2026-04-12T00:00:00.000Z,2026-04-11T00:00:00.000Z,NatGateway-Hours,,USD,,,0.0,0.0450000000,,,437920460897,OnDemand,Hrs,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Hourly charge for NAT Gateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,M2YSHUBETB3JX4M4,,,,NatGateway-Hours,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,u6g434erat3depokfdk4cikoskefdc7rmuwkfarxbe44mlvce65a,2026-04-12T00:00:00Z/2026-04-13T00:00:00Z,,-1.08,,USD,"Amazon Web Services Canada, Inc.",AWS Free Tier,Credit,,,0.0,0.0,NatGateway,AmazonEC2,,,-1.08,,147303435917,Abdul.raji,0.0,2026-04-13T00:00:00.000Z,2026-04-12T00:00:00.000Z,NatGateway-Hours,,USD,,,0.0,0.0450000000,,,437920460897,OnDemand,Hrs,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Hourly charge for NAT Gateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,M2YSHUBETB3JX4M4,,,,NatGateway-Hours,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,u6g434erat3depokfdk4cikoskefdc7rmuwkfarxbe44mlvce65a,2026-04-13T00:00:00Z/2026-04-14T00:00:00Z,,-1.08,,USD,"Amazon Web Services Canada, Inc.",AWS Free Tier,Credit,,,0.0,0.0,NatGateway,AmazonEC2,,,-1.08,,147303435917,Abdul.raji,0.0,2026-04-14T00:00:00.000Z,2026-04-13T00:00:00.000Z,NatGateway-Hours,,USD,,,0.0,0.0450000000,,,437920460897,OnDemand,Hrs,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Hourly charge for NAT Gateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,M2YSHUBETB3JX4M4,,,,NatGateway-Hours,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,u6g434erat3depokfdk4cikoskefdc7rmuwkfarxbe44mlvce65a,2026-04-14T00:00:00Z/2026-04-15T00:00:00Z,,-1.08,,USD,"Amazon Web Services Canada, Inc.",AWS Free Tier,Credit,,,0.0,0.0,NatGateway,AmazonEC2,,,-1.08,,147303435917,Abdul.raji,0.0,2026-04-15T00:00:00.000Z,2026-04-14T00:00:00.000Z,NatGateway-Hours,,USD,,,0.0,0.0450000000,,,437920460897,OnDemand,Hrs,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Hourly charge for NAT Gateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,M2YSHUBETB3JX4M4,,,,NatGateway-Hours,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,u6g434erat3depokfdk4cikoskefdc7rmuwkfarxbe44mlvce65a,2026-04-15T00:00:00Z/2026-04-16T00:00:00Z,,-1.08,,USD,"Amazon Web Services Canada, Inc.",AWS Free Tier,Credit,,,0.0,0.0,NatGateway,AmazonEC2,,,-1.08,,147303435917,Abdul.raji,0.0,2026-04-16T00:00:00.000Z,2026-04-15T00:00:00.000Z,NatGateway-Hours,,USD,,,0.0,0.0450000000,,,437920460897,OnDemand,Hrs,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Hourly charge for NAT Gateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,M2YSHUBETB3JX4M4,,,,NatGateway-Hours,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,u6g434erat3depokfdk4cikoskefdc7rmuwkfarxbe44mlvce65a,2026-04-16T00:00:00Z/2026-04-17T00:00:00Z,,-0.315,,USD,"Amazon Web Services Canada, Inc.",AWS Free Tier,Credit,,,0.0,0.0,NatGateway,AmazonEC2,,,-0.315,,147303435917,Abdul.raji,0.0,2026-04-16T07:00:00.000Z,2026-04-16T00:00:00.000Z,NatGateway-Hours,,USD,,,0.0,0.0450000000,,,437920460897,OnDemand,Hrs,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Hourly charge for NAT Gateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,M2YSHUBETB3JX4M4,,,,NatGateway-Hours,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,2urillz4fyazmnfacmbrmje7gnn25p7pzag5nd2axgnsjdhcb7ea,2026-04-01T00:00:00Z/2026-04-02T00:00:00Z,,7.095684E-4,0.0450000000,USD,"Amazon Web Services Canada, Inc.",$0.045 per GB Data Processed by NAT Gateways,Usage,,,0.0,0.0,NatGateway,AmazonEC2,arn:aws:ec2:us-east-1:147303435917:natgateway/nat-0c6e666beb9fa9411,,7.095684E-4,0.0450000000,147303435917,Abdul.raji,0.0157681832,2026-04-02T00:00:00.000Z,2026-04-01T00:00:00.000Z,NatGateway-Bytes,,USD,,,7.095682E-4,0.0450000000,,59S5R83GFPUAGVR5.JRTCKXETXF.6YS6EN2CT7,437921048712,OnDemand,GB,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Charge for per GB data processed by NatGateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,59S5R83GFPUAGVR5,,,,NatGateway-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,2urillz4fyazmnfacmbrmje7gnn25p7pzag5nd2axgnsjdhcb7ea,2026-04-02T00:00:00Z/2026-04-03T00:00:00Z,,8.276662E-4,0.0450000000,USD,"Amazon Web Services Canada, Inc.",$0.045 per GB Data Processed by NAT Gateways,Usage,,,0.0,0.0,NatGateway,AmazonEC2,arn:aws:ec2:us-east-1:147303435917:natgateway/nat-0c6e666beb9fa9411,,8.276662E-4,0.0450000000,147303435917,Abdul.raji,0.018392579,2026-04-03T00:00:00.000Z,2026-04-02T00:00:00.000Z,NatGateway-Bytes,,USD,,,8.276661E-4,0.0450000000,,59S5R83GFPUAGVR5.JRTCKXETXF.6YS6EN2CT7,437921048712,OnDemand,GB,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Charge for per GB data processed by NatGateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,59S5R83GFPUAGVR5,,,,NatGateway-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,2urillz4fyazmnfacmbrmje7gnn25p7pzag5nd2axgnsjdhcb7ea,2026-04-03T00:00:00Z/2026-04-04T00:00:00Z,,7.064864E-4,0.0450000000,USD,"Amazon Web Services Canada, Inc.",$0.045 per GB Data Processed by NAT Gateways,Usage,,,0.0,0.0,NatGateway,AmazonEC2,arn:aws:ec2:us-east-1:147303435917:natgateway/nat-0c6e666beb9fa9411,,7.064864E-4,0.0450000000,147303435917,Abdul.raji,0.015699704,2026-04-04T00:00:00.000Z,2026-04-03T00:00:00.000Z,NatGateway-Bytes,,USD,,,7.064867E-4,0.0450000000,,59S5R83GFPUAGVR5.JRTCKXETXF.6YS6EN2CT7,437921048712,OnDemand,GB,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Charge for per GB data processed by NatGateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,59S5R83GFPUAGVR5,,,,NatGateway-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,2urillz4fyazmnfacmbrmje7gnn25p7pzag5nd2axgnsjdhcb7ea,2026-04-04T00:00:00Z/2026-04-05T00:00:00Z,,7.12612E-4,0.0450000000,USD,"Amazon Web Services Canada, Inc.",$0.045 per GB Data Processed by NAT Gateways,Usage,,,0.0,0.0,NatGateway,AmazonEC2,arn:aws:ec2:us-east-1:147303435917:natgateway/nat-0c6e666beb9fa9411,,7.12612E-4,0.0450000000,147303435917,Abdul.raji,0.0158358235,2026-04-05T00:00:00.000Z,2026-04-04T00:00:00.000Z,NatGateway-Bytes,,USD,,,7.126121E-4,0.0450000000,,59S5R83GFPUAGVR5.JRTCKXETXF.6YS6EN2CT7,437921048712,OnDemand,GB,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Charge for per GB data processed by NatGateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,59S5R83GFPUAGVR5,,,,NatGateway-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,2urillz4fyazmnfacmbrmje7gnn25p7pzag5nd2axgnsjdhcb7ea,2026-04-05T00:00:00Z/2026-04-06T00:00:00Z,,7.689524E-4,0.0450000000,USD,"Amazon Web Services Canada, Inc.",$0.045 per GB Data Processed by NAT Gateways,Usage,,,0.0,0.0,NatGateway,AmazonEC2,arn:aws:ec2:us-east-1:147303435917:natgateway/nat-0c6e666beb9fa9411,,7.689524E-4,0.0450000000,147303435917,Abdul.raji,0.0170878302,2026-04-06T00:00:00.000Z,2026-04-05T00:00:00.000Z,NatGateway-Bytes,,USD,,,7.689524E-4,0.0450000000,,59S5R83GFPUAGVR5.JRTCKXETXF.6YS6EN2CT7,437921048712,OnDemand,GB,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Charge for per GB data processed by NatGateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,59S5R83GFPUAGVR5,,,,NatGateway-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,2urillz4fyazmnfacmbrmje7gnn25p7pzag5nd2axgnsjdhcb7ea,2026-04-06T00:00:00Z/2026-04-07T00:00:00Z,,7.701689E-4,0.0450000000,USD,"Amazon Web Services Canada, Inc.",$0.045 per GB Data Processed by NAT Gateways,Usage,,,0.0,0.0,NatGateway,AmazonEC2,arn:aws:ec2:us-east-1:147303435917:natgateway/nat-0c6e666beb9fa9411,,7.701689E-4,0.0450000000,147303435917,Abdul.raji,0.0171148649,2026-04-07T00:00:00.000Z,2026-04-06T00:00:00.000Z,NatGateway-Bytes,,USD,,,7.701689E-4,0.0450000000,,59S5R83GFPUAGVR5.JRTCKXETXF.6YS6EN2CT7,437921048712,OnDemand,GB,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Charge for per GB data processed by NatGateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,59S5R83GFPUAGVR5,,,,NatGateway-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,2urillz4fyazmnfacmbrmje7gnn25p7pzag5nd2axgnsjdhcb7ea,2026-04-07T00:00:00Z/2026-04-08T00:00:00Z,,7.087015E-4,0.0450000000,USD,"Amazon Web Services Canada, Inc.",$0.045 per GB Data Processed by NAT Gateways,Usage,,,0.0,0.0,NatGateway,AmazonEC2,arn:aws:ec2:us-east-1:147303435917:natgateway/nat-0c6e666beb9fa9411,,7.087015E-4,0.0450000000,147303435917,Abdul.raji,0.0157489171,2026-04-08T00:00:00.000Z,2026-04-07T00:00:00.000Z,NatGateway-Bytes,,USD,,,7.087013E-4,0.0450000000,,59S5R83GFPUAGVR5.JRTCKXETXF.6YS6EN2CT7,437921048712,OnDemand,GB,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Charge for per GB data processed by NatGateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,59S5R83GFPUAGVR5,,,,NatGateway-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,2urillz4fyazmnfacmbrmje7gnn25p7pzag5nd2axgnsjdhcb7ea,2026-04-08T00:00:00Z/2026-04-09T00:00:00Z,,6.246464E-4,0.0450000000,USD,"Amazon Web Services Canada, Inc.",$0.045 per GB Data Processed by NAT Gateways,Usage,,,0.0,0.0,NatGateway,AmazonEC2,arn:aws:ec2:us-east-1:147303435917:natgateway/nat-0c6e666beb9fa9411,,6.246464E-4,0.0450000000,147303435917,Abdul.raji,0.0138810335,2026-04-08T18:00:00.000Z,2026-04-08T00:00:00.000Z,NatGateway-Bytes,,USD,,,6.246465E-4,0.0450000000,,59S5R83GFPUAGVR5.JRTCKXETXF.6YS6EN2CT7,437921048712,OnDemand,GB,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Charge for per GB data processed by NatGateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,59S5R83GFPUAGVR5,,,,NatGateway-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,zf7delrkkns2jps2rrplxpjwb322pqtkfmxxhp5q3scmd3snxrza,2026-04-01T00:00:00Z/2026-04-02T00:00:00Z,,1.08,0.0450000000,USD,"Amazon Web Services Canada, Inc.",$0.045 per NAT Gateway Hour,Usage,,,0.0,0.0,NatGateway,AmazonEC2,arn:aws:ec2:us-east-1:147303435917:natgateway/nat-0c6e666beb9fa9411,,1.08,0.0450000000,147303435917,Abdul.raji,24.0,2026-04-02T00:00:00.000Z,2026-04-01T00:00:00.000Z,NatGateway-Hours,,USD,,,1.08,0.0450000000,,M2YSHUBETB3JX4M4.JRTCKXETXF.6YS6EN2CT7,437920460897,OnDemand,Hrs,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Hourly charge for NAT Gateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,M2YSHUBETB3JX4M4,,,,NatGateway-Hours,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
Anniversary,AWS,2026-05-01T00:00:00.000Z,2026-04-01T00:00:00.000Z,,"Amazon Web Services Canada, Inc.",147303435917,Abdul.raji,{},{},,,zf7delrkkns2jps2rrplxpjwb322pqtkfmxxhp5q3scmd3snxrza,2026-04-02T00:00:00Z/2026-04-03T00:00:00Z,,1.08,0.0450000000,USD,"Amazon Web Services Canada, Inc.",$0.045 per NAT Gateway Hour,Usage,,,0.0,0.0,NatGateway,AmazonEC2,arn:aws:ec2:us-east-1:147303435917:natgateway/nat-0c6e666beb9fa9411,,1.08,0.0450000000,147303435917,Abdul.raji,24.0,2026-04-03T00:00:00.000Z,2026-04-02T00:00:00.000Z,NatGateway-Hours,,USD,,,1.08,0.0450000000,,M2YSHUBETB3JX4M4.JRTCKXETXF.6YS6EN2CT7,437920460897,OnDemand,Hrs,"{""product_name"":""Amazon Elastic Compute Cloud"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Compute Cloud"",""group_description"":""Hourly charge for NAT Gateways"",""group"":""NGW:NatGateway""}",,,,,,,,,,US East (N. Virginia),AWS Region,NatGateway,,NAT Gateway,us-east-1,AmazonEC2,M2YSHUBETB3JX4M4,,,,NatGateway-Hours,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,23517367457,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,{}
